row_id,cgid,label,description
5329,19332,Rehab,Rehabilitation
5330,19333,Reside,Rehabilitation
5331,19334,Res,Resident/Fellow/PA/NP
5332,19335,RN,RN
5333,19336,RO,Read Only
5334,19337,RO,Read Only
5335,19338,Res,Resident/Fellow/PA/NP
5336,19339,Rehab,Rehabilitation
5337,19340,MD,Rehabilitation
5338,19341,Admin,Administrator
5339,19342,Admin,Administrator
5340,19343,Res,Resident/Fellow/PA/NP
5341,19344,Res,Resident/Fellow/PA/NP
5342,19345,Res,Resident/Fellow/PA/NP
5343,19346,MD,Resident/Fellow/PA/NP
5344,19347,MDs,Resident/Fellow/PA/NP
5345,19348,RN,RN
5346,19349,RO,Read Only
5347,19350,RO,Read Only
5348,19351,St,Read Only
5349,19352,RO,Read Only
5350,19353,MD,Read Only
5351,19354,MD,Read Only
5352,19355,MD,Read Only
5353,19356,RO,Read Only
5354,19357,RO,Read Only
5355,19358,MD,Read Only
5356,19359,MD,Attending
5357,19360,RO,Read Only
5358,19361,MD,Read Only
5359,19362,RO,Read Only
5360,19363,MD,Read Only
5361,19364,RN,Read Only
5362,19365,Res,Resident/Fellow/PA/NP
5363,19366,Res,Resident/Fellow/PA/NP
5364,19367,Res,Resident/Fellow/PA/NP
5365,19368,MD,Resident/Fellow/PA/NP
5366,19369,PCT,Resident/Fellow/PA/NP
5367,19370,RO,Read Only
5368,19371,RN,Read Only
5369,19372,RO,Read Only
5370,19373,DI,Dietitian
5371,19374,RN,RN
5372,19375,RO,Read Only
5373,19376,RN,Read Only
5374,19377,PhStud,Read Only
5375,19378,Coordi,Read Only
5376,19379,MS,Read Only
5377,19380,RO,Read Only
5378,19381,DI,Read Only
5379,19382,RN,RN
5380,19383,RO,Read Only
5381,19384,RO,Read Only
5382,19385,RO,Read Only
5383,19386,MSIV,Read Only
5384,19387,RO,Read Only
5385,19388,RO,Read Only
5386,19389,MD,Read Only
5387,19390,RD,Read Only
5388,19391,"MS,RD",Read Only
5389,19392,Rehab,Rehabilitation
5390,19393,Res,Resident/Fellow/PA/NP
5391,19394,Res,Resident/Fellow/PA/NP
5392,19395,RO,Read Only
5393,19396,Res,Resident/Fellow/PA/NP
5394,19397,MDs,Resident/Fellow/PA/NP
5395,19398,RA,Research Assistant
5396,19399,Res,Resident/Fellow/PA/NP
5397,19400,Res,Resident/Fellow/PA/NP
5398,19401,Rehab,Rehabilitation
5399,19402,RO,Read Only
5400,19403,MD,Read Only
5401,19404,RO,Read Only
5402,19405,RO,Read Only
5403,19406,RO,Read Only
5404,19407,MD,Read Only
5405,19408,RO,Read Only
5406,19409,MS,Read Only
5407,19410,MD,Read Only
5408,19411,LICSW,Read Only
5409,19412,RRT,Read Only
5410,19413,RN,Read Only
5411,19414,MD,Read Only
5412,19415,OTR/L,Read Only
5413,19416,MD,Read Only
5414,19417,MD,Read Only
5415,19418,MD,Read Only
5416,19419,MD,Read Only
5417,19420,MS,Resident/Fellow/PA/NP
5418,19421,RN,Resident/Fellow/PA/NP
5419,19422,MD,Resident/Fellow/PA/NP
5420,19423,RO,Read Only
5421,19424,RO,Read Only
5422,19425,MD,Read Only
5423,19426,MD,Read Only
5424,19427,MD,Attending
5425,19428,MD,Attending
5426,19429,RN,Attending
5427,19430,RTS,Attending
5428,19431,LICSW,Social Worker
5429,19432,MD,Resident/Fellow/PA/NP
5430,19433,Res,Resident/Fellow/PA/NP
5431,19434,ISCS,Resident/Fellow/PA/NP
5432,19435,MD,Resident/Fellow/PA/NP
5433,19436,RO,Read Only
5434,19437,RPH,Pharmacist
5435,19438,RO,Read Only
5436,19439,RO,Read Only
5437,19440,Res,Resident/Fellow/PA/NP
5438,19441,Res,Resident/Fellow/PA/NP
5439,19442,RT,Respiratory
5440,19443,Res,Resident/Fellow/PA/NP
5441,19444,RO,Read Only
5442,19445,Res,Resident/Fellow/PA/NP
5443,19446,RT,Respiratory
5444,19447,MD,Read Only
5445,19448,RN,RN
5446,19449,MD,Attending
5447,19450,Res,Resident/Fellow/PA/NP
5448,19451,RN,Resident/Fellow/PA/NP
5449,19452,Res,Resident/Fellow/PA/NP
5450,19453,Res,Resident/Fellow/PA/NP
5451,19454,MD,Attending
5452,19455,RN,RN
5453,19456,RN,RN
5454,19457,Res,Resident/Fellow/PA/NP
5455,19458,Res,Resident/Fellow/PA/NP
5456,19459,RD,Dietitian
5457,19460,RN,RN
5458,19461,RPH,Pharmacist
5459,19462,PCT,PCT/NA
5460,19463,RN,RN
5461,19464,Rehab,Rehabilitation
5462,19465,RRTs,Rehabilitation
5463,19466,Res,Resident/Fellow/PA/NP
5464,19467,MD,Attending
5465,19468,MDs,Attending
5466,19469,PC,Pastoral Care
5467,19470,Res,Resident/Fellow/PA/NP
5468,19471,Res,Resident/Fellow/PA/NP
5469,19472,Res,Resident/Fellow/PA/NP
5470,19473,Res,Resident/Fellow/PA/NP
5471,19474,MD,Resident/Fellow/PA/NP
5472,19475,MD,Resident/Fellow/PA/NP
5473,19476,Res,Resident/Fellow/PA/NP
5474,19477,RO,Read Only
5475,19478,MDs,Read Only
5476,19479,MS,Read Only
5477,19480,RO,Read Only
5478,19481,RD,Dietitian
5479,19482,RO,Read Only
5480,19483,MD,Read Only
5481,19484,RO,Read Only
5482,19485,MD,Read Only
5483,19486,MD,Read Only
5484,19487,Res,Resident/Fellow/PA/NP
5485,19488,RO,Read Only
5486,19489,MD,Read Only
5487,19490,RO,Read Only
5488,19491,MedStu,Read Only
5489,19492,MDs,Read Only
5490,19493,RO,Read Only
5491,19494,Rehab,Rehabilitation
5492,19495,RT,Respiratory
5493,19496,RT,Respiratory
5494,19497,RO,Read Only
5495,19498,RO,Read Only
5496,19499,Res,Resident/Fellow/PA/NP
5497,19500,DietIn,Resident/Fellow/PA/NP
5498,19501,SW,Social Worker
5499,19502,UCO,UCO
6070,20023,RO,Read Only
6071,20024,ISOPS,Read Only
6072,20025,MD,Resident/Fellow/PA/NP
6073,20026,MD,Resident/Fellow/PA/NP
6074,20027,CoWker,PCT/NA
6075,20028,RO,Read Only
6076,20029,RO,Read Only
6077,20030,RN,RN
6078,20031,MD,RN
6079,20032,RO,Read Only
6080,20033,RO,Read Only
6081,20034,RN,RN
6082,20035,MD,RN
6083,20036,MD,Resident/Fellow/PA/NP
6084,20037,MD,Resident/Fellow/PA/NP
6085,20038,MD,Read Only
6086,20039,MD,Read Only
6087,20040,MD,Read Only
6088,20041,MD,Read Only
6089,20042,RO,Read Only
6090,20043,RO,Read Only
6091,20044,RN,Read Only
6092,20045,RO,Read Only
6093,20046,MD,Read Only
6094,20047,MD,Attending
6095,20048,Res,Resident/Fellow/PA/NP
6096,20049,Res,Resident/Fellow/PA/NP
6097,20050,PCT,PCT/NA
6098,20051,Res,Resident/Fellow/PA/NP
6099,20052,RN,Read Only
6100,20053,RN,RN
6101,20054,RN,RN
6102,20055,RN,Case Manager
6103,20056,RN,Read Only
6104,20057,MS,Read Only
6105,20058,RO,Read Only
6106,20059,MedSt,Read Only
6107,20060,MDs,Read Only
6108,20061,RN,RN
6109,20062,Rehab,Rehabilitation
6110,20063,RN,RN
6111,20064,Res,Resident/Fellow/PA/NP
6112,20065,RO,Read Only
6113,20066,MD,Attending
6114,20067,RO,Read Only
4682,18684,RN,Read Only
4683,18685,RN,Read Only
4684,18686,PCT,PCT/NA
4685,18687,RO,Read Only
4686,18688,RO,Read Only
4687,18689,MD,Read Only
4688,18690,MDs,Read Only
4689,18691,MD,Read Only
4690,18692,RN,Read Only
4691,18693,SRT,Respiratory
4692,18694,MDs,Resident/Fellow/PA/NP
4693,18695,RN,RN
4694,18696,RO,Read Only
4695,18697,MD,Resident/Fellow/PA/NP
4696,18698,RO,Read Only
4697,18699,St,Read Only
4698,18700,NP,Read Only
4699,18701,RN,Read Only
4700,18702,RO,Read Only
4701,18703,RO,Read Only
4702,18704,PA,Read Only
4703,18705,RRT,Read Only
4704,18706,NNP,Read Only
4705,18707,MD,Read Only
4706,18708,NP,Read Only
4707,18709,RN,Read Only
4708,18710,RO,Read Only
4709,18711,RN,Read Only
4710,18712,RN,Read Only
4711,18713,ISSupp,Administrator
4712,18714,MD,Administrator
4713,18715,RN,Administrator
4714,18716,RO,Read Only
4715,18717,MD,Read Only
4716,18718,RO,Read Only
4717,18719,RO,Read Only
4785,18720,RN,Read Only
4786,18721,RN,Read Only
4787,18722,RRT,Respiratory
4788,18723,RN,Respiratory
4789,18724,MD,Respiratory
4790,18725,RRT,Respiratory
4791,18726,RO,Read Only
4792,18727,RO,Read Only
4793,18728,Rehab,Rehabilitation
4794,18729,Res,Resident/Fellow/PA/NP
4795,18730,RN,RN
4796,18731,Rehab,Rehabilitation
4797,18732,RN,RN
4798,18733,PCA,RN
4799,18734,RRT,RN
4800,18735,Res,Resident/Fellow/PA/NP
4801,18736,RO,Read Only
4802,18737,MD,Read Only
4803,18738,MD,Read Only
4804,18739,RO,Read Only
4805,18740,RN,RN
4806,18741,Res,Resident/Fellow/PA/NP
4807,18742,MD,Resident/Fellow/PA/NP
4808,18743,Res,Resident/Fellow/PA/NP
4809,18744,Res,Resident/Fellow/PA/NP
4810,18745,MD,Read Only
4811,18746,MD,Read Only
4812,18747,RO,Read Only
4813,18748,MD,Read Only
4814,18749,MD,Read Only
4815,18750,MD,Read Only
4816,18751,MD,Read Only
4817,18752,MD,Read Only
4818,18753,MD,Read Only
4819,18754,RO,Read Only
4820,18755,RN,Read Only
4821,18756,Med St,Read Only
4822,18757,MS,Read Only
4823,18758,MD,Resident/Fellow/PA/NP
4824,18759,RO,Read Only
4825,18760,MD,Resident/Fellow/PA/NP
4826,18761,RO,Read Only
4827,18762,MDs,Resident/Fellow/PA/NP
4828,18763,MDs,Resident/Fellow/PA/NP
4829,18764,MDs,Resident/Fellow/PA/NP
4830,18765,MD,Resident/Fellow/PA/NP
4831,18766,RO,Read Only
4832,18767,MDs,Resident/Fellow/PA/NP
4833,18768,RO,Read Only
4834,18769,MD,Read Only
4835,18770,RO,Read Only
4836,18771,RES,Read Only
4837,18772,MD,Resident/Fellow/PA/NP
4838,18773,RO,Read Only
4839,18774,MD,Resident/Fellow/PA/NP
4840,18775,MDs,Resident/Fellow/PA/NP
4841,18776,RO,Read Only
4842,18777,RN,RN
4843,18778,PCT,PCT/NA
4844,18779,MDs,Resident/Fellow/PA/NP
4845,18780,PA,Resident/Fellow/PA/NP
4846,18781,RO,Read Only
4847,18782,MD,Read Only
4848,18783,RN,Read Only
4849,18784,RN,RN
4850,18785,RN,RN
4851,18786,LICSW,Social Worker
4852,18787,RN,RN
4853,18788,RN,Read Only
4854,18789,RN,Read Only
4855,18790,MD,Read Only
4856,18791,RN,Read Only
4857,18792,RN,RN
4858,18793,RN,RN
4859,18794,RO,Read Only
4860,18795,RT,Respiratory
4861,18796,RN,Respiratory
4862,18798,MD,Respiratory
4863,18799,RO,Read Only
4864,18800,RN,Read Only
4865,18801,RN,Read Only
4866,18802,Res,Resident/Fellow/PA/NP
4867,18803,MS,Resident/Fellow/PA/NP
4868,18804,Rn,RN
4869,18805,Rehab,Rehabilitation
4870,18806,RO,Read Only
4871,18807,CoWker,Read Only
4872,18808,Res,Resident/Fellow/PA/NP
4873,18809,CM,Case Manager
4874,18810,RN,RN
4875,18811,CM,Case Manager
4876,18812,SW,Social Worker
4878,18814,Res,Resident/Fellow/PA/NP
4879,18815,PC,Pastoral Care
4880,18816,Res,Resident/Fellow/PA/NP
4881,18817,RO,Read Only
4882,18818,Res,Resident/Fellow/PA/NP
4883,18819,MD,Attending
4884,18820,RN,RN
4885,18821,PCT,PCT/NA
4886,18822,PCT,PCT/NA
4887,18823,Rehab,Rehabilitation
4888,18824,RN,RN
4889,18825,RN,RN
4890,18826,SW,Social Worker
4891,18827,Rehab,Rehabilitation
4892,18828,Res,Resident/Fellow/PA/NP
4893,18829,Res,Resident/Fellow/PA/NP
4894,18830,Rehab,Rehabilitation
4895,18831,CM,Case Manager
4896,18832,Res,Resident/Fellow/PA/NP
4897,18833,RO,Read Only
4898,18834,RO,Read Only
4899,18835,RN,RN
4900,18836,Rehab,Rehabilitation
4901,18837,PCT,PCT/NA
4902,18838,SNNP,PCT/NA
4903,18839,RO,Read Only
4904,18840,CM,Case Manager
4905,18841,RPH,Pharmacist
4906,18842,RN,RN
4907,18843,RT,Respiratory
4908,18844,Rehab,Rehabilitation
4909,18845,Res,Resident/Fellow/PA/NP
4910,18846,RN,RN
4911,18847,Res,Resident/Fellow/PA/NP
4912,18848,Res,Resident/Fellow/PA/NP
4913,18849,Res,Resident/Fellow/PA/NP
4914,18850,RN,Resident/Fellow/PA/NP
4915,18851,RA,Read Only
4916,18852,SN,Read Only
4917,18853,RO,Read Only
4918,18854,RO,Read Only
4919,18855,RN,RN
4920,18856,RN,RN
4921,18857,Res,Resident/Fellow/PA/NP
4922,18858,Res,Resident/Fellow/PA/NP
4923,18859,Res,Resident/Fellow/PA/NP
4924,18860,RN,RN
4925,18861,RN,RN
4926,18862,MD,RN
4927,18863,Res,Resident/Fellow/PA/NP
4928,18864,RO,Read Only
4929,18865,MDs,Resident/Fellow/PA/NP
4930,18866,RN,Read Only
4931,18867,RO,Read Only
4932,18868,MD,Read Only
4933,18869,RN,Read Only
4934,18870,RO,Read Only
4935,18871,Studen,Read Only
4936,18872,RO,Read Only
4937,18873,RN,RN
4938,18874,MDs,Read Only
4939,18875,RN,Read Only
4940,18876,MD,Read Only
4941,18877,RO,Read Only
4942,18878,MDs,Resident/Fellow/PA/NP
4943,18879,RO,Read Only
4944,18880,RN,Read Only
4945,18881,mcd,Read Only
4946,18882,MS,Read Only
4947,18883,RN,Read Only
4948,18884,RO,Read Only
4949,18885,RO,Read Only
4950,18886,SN,Read Only
4951,18887,RN,RN
4952,18888,Nur-St,RN
4953,18889,MD,Read Only
4954,18890,RO,Read Only
4955,18891,MD,Attending
4956,18892,Res,Resident/Fellow/PA/NP
4957,18893,RO,Read Only
4958,18894,RA,Research Assistant
4959,18895,Res,Resident/Fellow/PA/NP
4960,18896,Res,Resident/Fellow/PA/NP
4961,18897,RO,Read Only
4962,18898,MD,Attending
4963,18899,Res,Resident/Fellow/PA/NP
4964,18900,Res,Resident/Fellow/PA/NP
4965,18901,RN,RN
4966,18902,RN,RN
4967,18903,MD,RN
4968,18904,MDs,RN
4969,18905,RO,Read Only
4970,18906,MD,Resident/Fellow/PA/NP
4971,18907,MD,Resident/Fellow/PA/NP
4972,18908,RN Stu,Resident/Fellow/PA/NP
4973,18909,MD,Resident/Fellow/PA/NP
4974,18910,RO,Read Only
4975,18911,MDS,Resident/Fellow/PA/NP
4976,18912,RO,Read Only
4977,18913,MD,Read Only
4978,18914,RO,Read Only
4979,18915,RO,Read Only
4980,18916,DI,Dietitian
4981,18917,MDs,Attending
4982,18918,RN,Attending
4983,18919,Res,Resident/Fellow/PA/NP
4984,18920,RN,Resident/Fellow/PA/NP
4985,18921,RO,Read Only
4986,18922,RO,Read Only
4987,18923,Co-wor,PCT/NA
4988,18924,RO,Read Only
4989,18925,RD Int,Read Only
4990,18926,RN,Read Only
4991,18927,RPh,Pharmacist
4992,18928,RN,RN
4993,18929,RN,RN
4994,18930,RN,RN
4995,18931,UA,Read Only
4996,18932,PhStud,Read Only
4997,18933,RO,Read Only
4998,18934,RO,Read Only
4999,18935,MD,Read Only
5000,18936,MD,Read Only
5001,18937,RN,Read Only
5002,18938,CoOPSt,Read Only
5003,18939,PCT,PCT/NA
5004,18940,RN,PCT/NA
5005,18941,RN,RN
5006,18942,MD,Read Only
5007,18943,MDs,Resident/Fellow/PA/NP
5008,18944,SW Int,Resident/Fellow/PA/NP
5009,18945,RN,Resident/Fellow/PA/NP
5010,18946,MS,Resident/Fellow/PA/NP
5011,18947,RNStu,Resident/Fellow/PA/NP
5012,18948,RO,Read Only
5013,18949,RO,Read Only
5014,18950,RRT,Respiratory
5015,18951,MD,Resident/Fellow/PA/NP
5016,18952,MD,Resident/Fellow/PA/NP
5017,18953,RO,Read Only
5018,18954,RN,RN
5019,18955,RN,RN
5020,18956,Res,Resident/Fellow/PA/NP
5021,18957,PCT,PCT/NA
5022,18958,MedSt,PCT/NA
5023,18959,RN,RN
5024,18960,Res,Resident/Fellow/PA/NP
5025,18961,Res,Resident/Fellow/PA/NP
5026,18962,RO,Read Only
5027,18963,MD,Read Only
5028,18964,Res,Resident/Fellow/PA/NP
5029,18965,RN,Resident/Fellow/PA/NP
5030,18966,CoOpSt,Resident/Fellow/PA/NP
5031,18967,RO,Read Only
5032,18968,MD,Resident/Fellow/PA/NP
5033,18969,RPh,Resident/Fellow/PA/NP
5034,18970,RPh,Resident/Fellow/PA/NP
5035,18971,Res,Resident/Fellow/PA/NP
5036,18972,SW,Social Worker
5037,18973,CM,Case Manager
5038,18974,RPH,Pharmacist
5039,18975,Res,Resident/Fellow/PA/NP
5040,18976,RPH,Pharmacist
5041,18977,Res,Resident/Fellow/PA/NP
5042,18978,Res,Resident/Fellow/PA/NP
5043,18979,MSIV,Resident/Fellow/PA/NP
5044,18980,MD,Resident/Fellow/PA/NP
3548,17549,RO,Read Only
3549,17550,Res,Resident/Fellow/PA/NP
3550,17551,Res,Resident/Fellow/PA/NP
3551,17552,MD,Resident/Fellow/PA/NP
3552,17553,Res,Resident/Fellow/PA/NP
3553,17554,Co-Ord,UCO
3554,17555,RO,Read Only
3555,17556,RO,Read Only
3556,17557,Res,Resident/Fellow/PA/NP
3557,17558,SN,Resident/Fellow/PA/NP
3558,17559,Res,Resident/Fellow/PA/NP
3559,17560,SW,Social Worker
3560,17561,Res,Resident/Fellow/PA/NP
3561,17562,Res,Resident/Fellow/PA/NP
3562,17563,RPH,Pharmacist
3563,17564,RO,Read Only
3564,17565,Res,Resident/Fellow/PA/NP
3565,17566,RO,Read Only
3566,17567,Res,Resident/Fellow/PA/NP
3567,17568,Res,Resident/Fellow/PA/NP
3568,17569,Res,Resident/Fellow/PA/NP
3569,17570,Res,Resident/Fellow/PA/NP
3570,17571,RN,Resident/Fellow/PA/NP
3571,17572,RO,Read Only
3572,17573,RRTs,Read Only
3573,17574,RN,RN
3574,17575,PCA,Read Only
3575,17576,RN,RN
3576,17577,Res,Resident/Fellow/PA/NP
3577,17578,RN,RN
3578,17579,RO,Read Only
3579,17580,RO,Read Only
3580,17581,RN,Read Only
3581,17582,RN,RN
3582,17583,SRN,RN
3583,17584,RN,RN
3584,17585,RN,RN
3585,17586,MD,RN
3586,17587,RN,RN
3587,17588,RN,RN
3588,17589,MD,RN
3589,17590,RN,RN
3590,17591,RN,RN
3591,17592,SNP,RN
3592,17593,MD,RN
3593,17594,RN,RN
3594,17595,RPh,RN
3595,17596,RN,RN
3596,17597,RN,RN
3597,17598,UCO,RN
3598,17599,RPH,Read Only
3599,17600,Rn,RN
3600,17601,RO,Read Only
3601,17602,MDs,Resident/Fellow/PA/NP
3602,17603,RN,Resident/Fellow/PA/NP
3603,17604,RN,Read Only
3604,17605,RO,Read Only
3605,17606,Res,Resident/Fellow/PA/NP
3606,17607,Studen,Resident/Fellow/PA/NP
3607,17608,MD,Resident/Fellow/PA/NP
3608,17609,RN,RN
3609,17610,MD,RN
3610,17611,Coop S,RN
3611,17612,MD,RN
3612,17613,RN,RN
3613,17614,Res,Resident/Fellow/PA/NP
3614,17615,RN,Resident/Fellow/PA/NP
3615,17616,RN,RN
3616,17617,RO,Read Only
3617,17618,MD,Read Only
3618,17619,Res,Resident/Fellow/PA/NP
3619,17620,RO,Read Only
3620,17621,CRT,Read Only
3621,17622,RN,Read Only
3622,17623,PCA,Read Only
3623,17624,RN,Read Only
3624,17625,PCT,Read Only
3625,17626,RO,Read Only
3626,17627,RO,Read Only
3627,17628,RN,Read Only
3628,17629,Studen,Read Only
3629,17630,RO,Read Only
3630,17631,RO,Read Only
3631,17632,RO,Read Only
3632,17633,Res,Read Only
3633,17634,StNuIV,Read Only
3634,17635,SN,Read Only
3635,17636,RO,Read Only
3636,17637,RO,Read Only
3637,17638,RO,Read Only
3638,17639,MD,Read Only
3639,17640,MDs,Resident/Fellow/PA/NP
3640,17641,MD,Resident/Fellow/PA/NP
3641,17642,MD,Resident/Fellow/PA/NP
3642,17643,RO,Read Only
3643,17644,RO,Read Only
3644,17645,RO,Read Only
3645,17646,MD,Read Only
3646,17647,RO,Read Only
3647,17648,PCT,Read Only
3648,17649,RN,Read Only
3649,17650,MDs,Resident/Fellow/PA/NP
3650,17651,RO,Read Only
3651,17652,DI,Dietitian
3652,17653,RO,Read Only
3653,17654,MDs,Resident/Fellow/PA/NP
3654,17655,RO,Read Only
3655,17656,RN,Read Only
3656,17657,MD,Read Only
3657,17658,RN,Read Only
3658,17659,NPS,Read Only
3659,17660,RO,Read Only
3660,17661,RN,RN
3661,17662,RT Stu,RN
3662,17663,Admin,RN
3663,17664,UA,UCO
3664,17665,LICSW,UCO
3665,17666,MD,UCO
3666,17667,RO,Read Only
3667,17668,RO,Read Only
3668,17669,RRT,Read Only
3669,17670,RN,Read Only
3670,17671,RNC,Read Only
3671,17672,RN,Read Only
3672,17673,RO,Read Only
3673,17674,RN,Read Only
3674,17675,RN,Read Only
3675,17676,DirHCQ,Read Only
3676,17677,RN,Read Only
3677,17678,RN,Read Only
3678,17679,RN,Read Only
3679,17680,RN,Read Only
3680,17681,RN,Read Only
3681,17682,RO,Read Only
3682,17683,MD,Read Only
3683,17684,MedStu,Read Only
3684,17685,MedSt,Read Only
3685,17686,RO,Read Only
3686,17687,RO,Read Only
3687,17688,MD,Read Only
3688,17689,RN,Read Only
3689,17690,RN,Read Only
3690,17691,Res,Resident/Fellow/PA/NP
3691,17692,RO,Read Only
3692,17693,RN,RN
3693,17694,MD,Resident/Fellow/PA/NP
3694,17695,RO,Read Only
3695,17696,RO,Read Only
3696,17697,RO,Read Only
3697,17698,RRT,Respiratory
3698,17699,RN,RN
3699,17700,RN,RN
3700,17701,RN,RN
3701,17702,RPh,RN
3702,17703,RPh,RN
3703,17704,RN,RN
3704,17705,RN,RN
3705,17706,RN,RN
3706,17707,RN,RN
3707,17708,RO,Read Only
3708,17709,RD,Dietitian
3709,17710,RO,Read Only
3710,17711,RO,Read Only
3711,17712,SNP,Read Only
3712,17713,MSIV,Read Only
3713,17714,std,Read Only
3714,17715,RPh,Read Only
3715,17716,RO,Read Only
3716,17717,RPH,Pharmacist
3717,17718,Res,Resident/Fellow/PA/NP
3718,17719,MD,Attending
3719,17720,Res,Resident/Fellow/PA/NP
3720,17721,RO,Read Only
3721,17722,RO,Read Only
3722,17723,Res,Resident/Fellow/PA/NP
3723,17724,MD,Resident/Fellow/PA/NP
3724,17725,MD,Resident/Fellow/PA/NP
3725,17726,RO,Read Only
3726,17727,RO,Read Only
3727,17728,Res,Resident/Fellow/PA/NP
3728,17729,MD,Resident/Fellow/PA/NP
3729,17730,Rehab,Rehabilitation
3730,17731,Res,Resident/Fellow/PA/NP
3731,17732,Res,Resident/Fellow/PA/NP
3732,17733,Res,Resident/Fellow/PA/NP
3733,17734,PhaStu,Resident/Fellow/PA/NP
3734,17735,RN,RN
3735,17736,RN,Read Only
3736,17737,RPh,Pharmacist
3737,17738,RRT,Respiratory
3738,17739,RN,Respiratory
3739,17740,SW,Social Worker
3740,17741,RN,RN
3741,17742,RO,Read Only
3742,17743,RO,Read Only
3743,17744,RT,Respiratory
3744,17745,RN,RN
3745,17746,RN,RN
3746,17747,RTS,RN
3747,17748,RN,RN
3748,17749,RO,Read Only
3749,17750,RN,RN
3750,17751,Res,Resident/Fellow/PA/NP
3751,17752,Res,Resident/Fellow/PA/NP
3752,17753,RO,Read Only
3753,17754,MD,Read Only
3754,17755,RO,Read Only
3755,17756,RN,Read Only
3756,17757,PCT,PCT/NA
3757,17758,DI,PCT/NA
3758,17759,Res,Resident/Fellow/PA/NP
3759,17760,RN,RN
3760,17761,MDs,Resident/Fellow/PA/NP
3761,17762,Res,Resident/Fellow/PA/NP
3762,17763,PT,Resident/Fellow/PA/NP
3763,17764,PCA,Resident/Fellow/PA/NP
3764,17765,LICSW,Resident/Fellow/PA/NP
3765,17766,MD,Resident/Fellow/PA/NP
3766,17767,RN,Resident/Fellow/PA/NP
3767,17768,MS,Resident/Fellow/PA/NP
3768,17769,RN,Resident/Fellow/PA/NP
3769,17770,RN,RN
3770,17771,PCS,RN
3771,17772,RN,RN
3772,17773,PCA,RN
3773,17774,RN,RN
3774,17775,RN,RN
3775,17776,PCA,RN
3776,17777,RPh,RN
3777,17778,UCO,UCO
3778,17779,DI,Dietitian
3779,17780,RO,Read Only
3780,17781,Rehab,Rehabilitation
3781,17782,RO,Read Only
3782,17783,RRT,Respiratory
3783,17784,MD,Respiratory
3784,17785,CRT,Respiratory
3785,17786,RO,Read Only
3786,17787,SRT,Read Only
3787,17788,MD,Resident/Fellow/PA/NP
3788,17789,SW,Social Worker
3789,17790,RN,RN
3790,17791,RO,Read Only
3791,17792,MD,Read Only
3792,17793,MD,Read Only
3793,17794,MD,Read Only
3794,17795,RO,Read Only
3795,17796,MD,Read Only
3796,17797,CM,Case Manager
3797,17798,Rehab,Rehabilitation
3798,17799,RN,RN
3799,17800,Res,Resident/Fellow/PA/NP
3800,17801,RO,Read Only
3801,17802,MDs,Resident/Fellow/PA/NP
3802,17803,Res,Resident/Fellow/PA/NP
3803,17804,MD,Resident/Fellow/PA/NP
3856,17805,LPN,Resident/Fellow/PA/NP
3857,17806,RN,RN
3858,17807,RN,RN
3859,17808,RO,Read Only
3860,17809,PCA,Read Only
3861,17810,RO,Read Only
3862,17811,RO,Read Only
3863,17812,RO,Read Only
3864,17813,DI,Read Only
3865,17814,OTR/L,Rehabilitation
3866,17815,Res,Resident/Fellow/PA/NP
3867,17816,RN,Resident/Fellow/PA/NP
3868,17817,Res,Resident/Fellow/PA/NP
3869,17818,RN,Resident/Fellow/PA/NP
3870,17819,MD,Resident/Fellow/PA/NP
3871,17820,RO,Read Only
3872,17821,MD,Resident/Fellow/PA/NP
3873,17822,RO,Read Only
3874,17823,MDs,Resident/Fellow/PA/NP
3875,17824,MD,Resident/Fellow/PA/NP
3876,17825,RN,Read Only
3877,17826,MD,Read Only
3878,17827,RO,Read Only
3879,17828,MD,Read Only
3880,17829,MD,Read Only
3881,17830,RO,Read Only
3882,17831,RO,Read Only
3883,17832,MDs,Read Only
3884,17833,RO,Read Only
3885,17834,Res,Resident/Fellow/PA/NP
3886,17835,RN,RN
3887,17836,CRA,Read Only
3888,17837,MD,Attending
3889,17838,Res,Resident/Fellow/PA/NP
3890,17839,MD,Attending
3891,17840,RO,Read Only
3892,17841,Res,Resident/Fellow/PA/NP
3893,17842,Res,Resident/Fellow/PA/NP
3894,17843,Res,Resident/Fellow/PA/NP
3895,17844,RA,Resident/Fellow/PA/NP
3896,17845,std,Resident/Fellow/PA/NP
3897,17846,Res,Resident/Fellow/PA/NP
3898,17847,Res,Resident/Fellow/PA/NP
3899,17848,RO,Read Only
3900,17849,Res,Resident/Fellow/PA/NP
3901,17850,Res,Resident/Fellow/PA/NP
3902,17851,Res,Resident/Fellow/PA/NP
3903,17852,Res,Resident/Fellow/PA/NP
3904,17853,RO,Read Only
3905,17854,RA,Research Assistant
3906,17855,Res,Resident/Fellow/PA/NP
3907,17856,Res,Resident/Fellow/PA/NP
3908,17857,RT,Respiratory
3909,17858,RN,Respiratory
3910,17859,ms,Respiratory
3911,17860,RPH,Pharmacist
3912,17861,RO,Read Only
3913,17862,RO,Read Only
3914,17863,Res,Resident/Fellow/PA/NP
3915,17864,DI,Dietitian
3916,17865,Res,Resident/Fellow/PA/NP
3917,17866,Studen,Resident/Fellow/PA/NP
3918,17867,RN,RN
3919,17868,respst,RN
3920,17869,RO,Read Only
3921,17870,RO,Read Only
3922,17871,RO,Read Only
3923,17872,Res,Read Only
